# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RRBP1	ENSG00000125844	ENST00000398782	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
RRBP1	ENSG00000125844	ENST00000455029	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1
RRBP1	ENSG00000125844	ENST00000495501	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
RRBP1	ENSG00000125844	ENST00000610403	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
RSPO4	ENSG00000101282	ENST00000217260	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
RSPO4	ENSG00000101282	ENST00000400634	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
RTEL1	ENSG00000258366	ENST00000318100	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1
RTEL1	ENSG00000258366	ENST00000356810	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1
RTEL1	ENSG00000258366	ENST00000360203	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1
RTEL1	ENSG00000258366	ENST00000370018	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1
RTEL1	ENSG00000258366	ENST00000463361	processed_transcript	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
RTEL1	ENSG00000258366	ENST00000469728	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
RTEL1	ENSG00000258366	ENST00000482936	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1
RTEL1	ENSG00000258366	ENST00000488316	processed_transcript	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
RTEL1	ENSG00000258366	ENST00000508582	protein_coding	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	1
RTEL1	ENSG00000258366	ENST00000645309	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RTEL1	ENSG00000258366	ENST00000646389	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
RTEL1-TNFRSF6B	ENSG00000026036	ENST00000480273	retained_intron	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0
RTEL1-TNFRSF6B	ENSG00000026036	ENST00000492259	nonsense_mediated_decay	0	0	0	5	0	0	0	3	0	2	0	0	0	0	0	0
RTEL1-TNFRSF6B	ENSG00000026036	ENST00000496281	retained_intron	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0
SALL4	ENSG00000101115	ENST00000217086	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SALL4	ENSG00000101115	ENST00000371539	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SALL4	ENSG00000101115	ENST00000395997	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SALL4	ENSG00000101115	ENST00000483130	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SAMHD1	ENSG00000101347	ENST00000262878	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000465985	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SAMHD1	ENSG00000101347	ENST00000642186	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000642246	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000642616	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000643078	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000643243	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000643825	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SAMHD1	ENSG00000101347	ENST00000643907	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000643918	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000644114	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000644370	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SAMHD1	ENSG00000101347	ENST00000644688	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000645033	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000645444	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
SAMHD1	ENSG00000101347	ENST00000646066	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000646121	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000646673	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000646866	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000646869	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000646904	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000647095	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000647163	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SAMHD1	ENSG00000101347	ENST00000647459	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SEC23B	ENSG00000101310	ENST00000262544	protein_coding	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0
SEC23B	ENSG00000101310	ENST00000336714	protein_coding	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0
SEC23B	ENSG00000101310	ENST00000377465	protein_coding	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0
SEC23B	ENSG00000101310	ENST00000422877	protein_coding	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0
SEC23B	ENSG00000101310	ENST00000643747	protein_coding	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0
SEC23B	ENSG00000101310	ENST00000650089	protein_coding	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0
SEL1L2	ENSG00000101251	ENST00000284951	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SEL1L2	ENSG00000101251	ENST00000378072	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SEL1L2	ENSG00000101251	ENST00000423870	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SEL1L2	ENSG00000101251	ENST00000473203	protein_coding	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	2
SEL1L2	ENSG00000101251	ENST00000475649	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SEL1L2	ENSG00000101251	ENST00000476952	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SEL1L2	ENSG00000101251	ENST00000486903	nonsense_mediated_decay	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	2
SEL1L2	ENSG00000101251	ENST00000492548	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SEL1L2	ENSG00000101251	ENST00000646153	protein_coding	0	0	0	6	0	0	0	0	0	4	0	0	0	0	0	2
SGK2	ENSG00000101049	ENST00000496343	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
SHLD1	ENSG00000171984	ENST00000303142	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SHLD1	ENSG00000171984	ENST00000378979	protein_coding	0	0	0	4	0	0	0	1	0	3	0	0	0	0	0	0
SHLD1	ENSG00000171984	ENST00000442185	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SHLD1	ENSG00000171984	ENST00000445603	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SIRPA	ENSG00000198053	ENST00000356025	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SIRPA	ENSG00000198053	ENST00000358771	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SIRPA	ENSG00000198053	ENST00000400068	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SIRPA	ENSG00000198053	ENST00000622179	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SIRPB1	ENSG00000101307	ENST00000279477	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SIRPB1	ENSG00000101307	ENST00000381596	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SIRPB1	ENSG00000101307	ENST00000381603	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SIRPB1	ENSG00000101307	ENST00000381605	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SIRPB1	ENSG00000101307	ENST00000565775	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SIRPB1	ENSG00000101307	ENST00000568365	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SIRPB1	ENSG00000101307	ENST00000569629	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1
SIRPB2	ENSG00000196209	ENST00000359801	protein_coding	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
SIRPB2	ENSG00000196209	ENST00000381630	retained_intron	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
SIRPB2	ENSG00000196209	ENST00000444444	protein_coding	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0
SIRPB2	ENSG00000196209	ENST00000481731	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SIRPB2	ENSG00000196209	ENST00000486775	nonsense_mediated_decay	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
SIRPB2	ENSG00000196209	ENST00000608073	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
SIRPB2	ENSG00000196209	ENST00000608747	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
SIRPB2	ENSG00000196209	ENST00000609796	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
SIRPG	ENSG00000089012	ENST00000216927	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SIRPG	ENSG00000089012	ENST00000303415	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SIRPG	ENSG00000089012	ENST00000344103	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SIRPG	ENSG00000089012	ENST00000381580	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SIRPG	ENSG00000089012	ENST00000381583	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SIRPG-AS1	ENSG00000237914	ENST00000456177		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000243964	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000372315	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000428198	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000454036	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000539566	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000608944	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000616201	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000616202	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000616933	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000622711	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000625683	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000626937	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000627290	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000629054	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC12A5	ENSG00000124140	ENST00000636324	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC13A3	ENSG00000158296	ENST00000279027	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SLC13A3	ENSG00000158296	ENST00000290317	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SLC13A3	ENSG00000158296	ENST00000372121	protein_coding	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	4
SLC13A3	ENSG00000158296	ENST00000413164	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SLC13A3	ENSG00000158296	ENST00000417157	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
SLC13A3	ENSG00000158296	ENST00000420568	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC13A3	ENSG00000158296	ENST00000468915	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SLC13A3	ENSG00000158296	ENST00000472148	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SLC13A3	ENSG00000158296	ENST00000495082	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC17A9	ENSG00000101194	ENST00000370349	protein_coding	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0
SLC17A9	ENSG00000101194	ENST00000370351	protein_coding	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0
SLC17A9	ENSG00000101194	ENST00000459704	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
SLC17A9	ENSG00000101194	ENST00000483113	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
SLC17A9	ENSG00000101194	ENST00000487303	processed_transcript	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
SLC17A9	ENSG00000101194	ENST00000488738	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
SLC23A2	ENSG00000089057	ENST00000338244	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SLC23A2	ENSG00000089057	ENST00000379333	protein_coding	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	1
SLC23A2	ENSG00000089057	ENST00000423430	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SLC23A2	ENSG00000089057	ENST00000468355	processed_transcript	0	0	0	5	0	0	0	0	0	4	0	0	0	0	0	1
SLC23A2	ENSG00000089057	ENST00000496331	processed_transcript	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
SLC24A3	ENSG00000185052	ENST00000328041	protein_coding	0	0	0	13	0	0	0	0	0	12	0	0	0	0	0	1
SLC24A3	ENSG00000185052	ENST00000613834	protein_coding	0	0	0	13	0	0	0	0	0	12	0	0	0	0	0	1
SLC2A4RG	ENSG00000125520	ENST00000266077	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC2A4RG	ENSG00000125520	ENST00000473157	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A4RG	ENSG00000125520	ENST00000474248	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC2A4RG	ENSG00000125520	ENST00000482718	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A4RG	ENSG00000125520	ENST00000485897	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC2A4RG	ENSG00000125520	ENST00000491109	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A4RG	ENSG00000125520	ENST00000493772	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SLC2A4RG	ENSG00000125520	ENST00000496425	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SLC35C2	ENSG00000080189	ENST00000243896	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
SLC35C2	ENSG00000080189	ENST00000317734	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
SLC35C2	ENSG00000080189	ENST00000372227	protein_coding	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
SLC35C2	ENSG00000080189	ENST00000372230	protein_coding	0	0	0	3	1	0	0	1	0	1	0	0	0	0	0	0
SLC35C2	ENSG00000080189	ENST00000420518	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
SLC35C2	ENSG00000080189	ENST00000424568	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SLC35C2	ENSG00000080189	ENST00000480329	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
SLC35C2	ENSG00000080189	ENST00000481809	processed_transcript	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
SLC35C2	ENSG00000080189	ENST00000484188	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SLC35C2	ENSG00000080189	ENST00000484318	processed_transcript	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0
SLC35C2	ENSG00000080189	ENST00000487729	processed_transcript	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	1
SLC35C2	ENSG00000080189	ENST00000493599	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
SLC35C2	ENSG00000080189	ENST00000543605	protein_coding	0	0	0	3	1	0	0	1	0	1	0	0	0	0	0	0
SLC9A8	ENSG00000197818	ENST00000361573	protein_coding	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0
SLC9A8	ENSG00000197818	ENST00000417961	protein_coding	0	0	0	3	0	0	0	2	0	1	0	0	0	0	0	0
SLC9A8	ENSG00000197818	ENST00000490250	processed_transcript	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
SLX4IP	ENSG00000149346	ENST00000334534	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
SMIM25	ENSG00000224397	ENST00000651466		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SMIM25	ENSG00000224397	ENST00000651976		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SMIM26	ENSG00000232388	ENST00000411646	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
SMIM26	ENSG00000232388	ENST00000435844	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
SMIM26	ENSG00000232388	ENST00000608034	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
SMOX	ENSG00000088826	ENST00000278795	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SMOX	ENSG00000088826	ENST00000305958	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SMOX	ENSG00000088826	ENST00000339123	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SMOX	ENSG00000088826	ENST00000346595	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SMOX	ENSG00000088826	ENST00000379460	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SMOX	ENSG00000088826	ENST00000457205	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SMOX	ENSG00000088826	ENST00000466004	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
SMOX	ENSG00000088826	ENST00000484515	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SMOX	ENSG00000088826	ENST00000486998	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
SMOX	ENSG00000088826	ENST00000493223	processed_transcript	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
SMOX	ENSG00000088826	ENST00000494098	processed_transcript	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
SMOX	ENSG00000088826	ENST00000621355	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0
SNAP23P1	ENSG00000230758	ENST00000433229	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNAP25-AS1	ENSG00000227906	ENST00000421143		0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000426491		0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000438646		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000451151		0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000453544		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000603245		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNAP25-AS1	ENSG00000227906	ENST00000603542		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000605592		0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000655307		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000656496		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000658443		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000658520		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNAP25-AS1	ENSG00000227906	ENST00000660550		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000661134		0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000661614		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000662559		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000663466		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000664172		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000666905		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000667042		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000670580		0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000671416		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
SNAP25-AS1	ENSG00000227906	ENST00000671453		0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0
SNHG17	ENSG00000196756	ENST00000413755		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000414142	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000417578		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000424235	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000436764		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000456953		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000651115		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000653697		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000654008		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000654183		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000655520		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000656023		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000656320		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000657216		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000657843		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000657868		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000658051		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000658076		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000658488		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000658905		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000660558		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000660885		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000661252		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000662213		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000662982		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000663540		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
SNHG17	ENSG00000196756	ENST00000664073		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
